0.0507191 0.047806
0.05097 0.0480087
0.051221 0.048211
0.0514719 0.048413
0.0517228 0.0486145
0.0519736 0.0488157
0.0522245 0.0490165
0.0524753 0.049217
0.0527261 0.0494171
0.0529769 0.0496167
0.0532276 0.0498161
0.0534784 0.050015
0.0537291 0.0502136
0.0539798 0.0504118
0.0542305 0.0506097
0.0544811 0.0508072
0.0547318 0.0510043
0.0549824 0.0512011
0.055233 0.0513975
0.0554835 0.0515936
0.0557341 0.0517893
0.0559846 0.0519846
0.0562352 0.0521796
0.0564857 0.0523743
0.0567362 0.0525686
0.0569866 0.0527625
0.0572371 0.0529561
0.0574875 0.0531494
0.0577379 0.0533423
0.0579883 0.0535349
0.0582387 0.0537271
0.0584891 0.053919
0.0587395 0.0541106
0.0589898 0.0543018
0.0592401 0.0544927
0.0594905 0.0546833
0.0597408 0.0548735
0.0599911 0.0550634
0.0602413 0.055253
0.0604916 0.0554422
0.0607418 0.0556312
0.0609921 0.0558198
0.0612423 0.0560081
0.0614925 0.056196
0.0617427 0.0563837
0.0619929 0.056571
0.062243 0.056758
0.0624932 0.0569447
0.0627433 0.0571311
0.0629935 0.0573171
0.0632436 0.0575029
0.0634937 0.0576883
0.0637438 0.0578735
0.0639939 0.0580583
0.064244 0.0582428
0.0644941 0.058427
0.0647441 0.0586109
0.0649942 0.0587946
0.0652442 0.0589779
0.0654942 0.0591609
0.0657443 0.0593436
0.0659943 0.059526
0.0662443 0.0597081
0.0664943 0.05989
0.0667442 0.0600715
0.0669942 0.0602528
0.0672442 0.0604337
0.0674941 0.0606144
0.0677441 0.0607948
0.067994 0.0609749
0.0682439 0.0611547
0.0684939 0.0613342
0.0687438 0.0615134
0.0689937 0.0616924
0.0692436 0.0618711
0.0694935 0.0620495
0.0697434 0.0622276
0.0699932 0.0624054
0.0702431 0.062583
0.070493 0.0627603
0.0707428 0.0629373
0.0709927 0.0631141
0.0712425 0.0632906
0.0714923 0.0634668
0.0717422 0.0636427
0.071992 0.0638184
0.0722418 0.0639938
0.0724916 0.064169
0.0727414 0.0643439
0.0729912 0.0645185
0.073241 0.0646928
0.0734908 0.0648669
0.0737405 0.0650408
0.0739903 0.0652144
0.0742401 0.0653877
0.0744898 0.0655607
0.0747396 0.0657336
0.0749893 0.0659061
0.0752391 0.0660784
0.0754888 0.0662505
0.0757385 0.0664223
0.0759883 0.0665938
0.076238 0.0667652
0.0764877 0.0669362
0.0767374 0.067107
0.0769871 0.0672776
0.0772368 0.0674479
0.0774865 0.067618
0.0777362 0.0677879
