1.995 1.18492
2.00076 1.206
2.00652 1.22657
2.01227 1.24665
2.01802 1.26626
2.02377 1.28543
2.02952 1.30417
2.03527 1.32252
2.04101 1.34047
2.04675 1.35805
2.05249 1.37529
2.05823 1.39218
2.06397 1.40875
2.0697 1.42501
2.07543 1.44097
2.08117 1.45665
2.08689 1.47205
2.09262 1.48719
2.09835 1.50207
2.10407 1.51671
2.10979 1.53112
2.11551 1.5453
2.12123 1.55927
2.12694 1.57303
2.13266 1.58658
2.13837 1.59994
2.14408 1.61311
2.14979 1.6261
2.1555 1.63892
2.16121 1.65157
2.16691 1.66406
2.17261 1.67638
2.17831 1.68856
2.18401 1.70058
2.18971 1.71247
2.19541 1.72422
2.2011 1.73583
2.2068 1.74731
2.21249 1.75867
2.21818 1.7699
2.22387 1.78102
2.22955 1.79202
2.23524 1.80292
2.24092 1.8137
2.24661 1.82438
2.25229 1.83496
2.25797 1.84544
2.26364 1.85582
2.26932 1.86611
2.275 1.8763
2.28067 1.88641
