0.0427847 0.0538092
0.0441572 0.0566087
0.0454782 0.0594083
0.0467516 0.0622081
0.047981 0.0650081
0.0491696 0.0678083
0.0503203 0.0706086
0.0514359 0.0734091
0.0525188 0.0762097
0.0535712 0.0790106
0.0545954 0.0818116
0.0555932 0.0846127
0.0565664 0.087414
0.0575165 0.0902155
0.0584453 0.0930172
0.059354 0.095819
0.060244 0.098621
0.0611164 0.101423
0.0619725 0.104225
0.0628132 0.107028
0.0636396 0.109831
0.0644526 0.112633
0.065253 0.115436
0.0660417 0.11824
0.0668194 0.121043
0.0675867 0.123846
0.0683444 0.12665
0.0690932 0.129454
0.0698335 0.132258
0.0705659 0.135062
0.0712909 0.137866
0.0720092 0.140671
0.072721 0.143476
0.0734268 0.14628
0.0741271 0.149085
0.0748223 0.15189
0.0755127 0.154696
0.0761986 0.157501
0.0768804 0.160307
0.0775585 0.163113
0.078233 0.165919
0.0789044 0.168725
0.0795728 0.171531
0.0802385 0.174338
0.0809018 0.177144
0.0815629 0.179951
0.082222 0.182758
0.0828794 0.185565
0.0835351 0.188373
0.0841895 0.19118
0.0848427 0.193988
