4.63229e+006 4.6358e+006
4.62036e+006 4.62475e+006
4.60827e+006 4.61367e+006
4.59602e+006 4.60253e+006
4.58361e+006 4.59136e+006
4.57102e+006 4.58014e+006
4.55825e+006 4.56887e+006
4.54531e+006 4.55757e+006
4.53217e+006 4.54621e+006
4.51883e+006 4.53482e+006
4.50529e+006 4.52338e+006
4.49155e+006 4.5119e+006
4.47759e+006 4.50037e+006
4.4634e+006 4.4888e+006
4.44899e+006 4.47719e+006
4.43434e+006 4.46553e+006
4.41943e+006 4.45383e+006
4.40428e+006 4.44209e+006
4.38885e+006 4.4303e+006
4.37316e+006 4.41847e+006
4.35717e+006 4.4066e+006
4.34089e+006 4.39468e+006
4.3243e+006 4.38272e+006
4.3074e+006 4.37071e+006
4.29016e+006 4.35866e+006
4.27257e+006 4.34657e+006
4.25463e+006 4.33443e+006
4.23631e+006 4.32225e+006
4.2176e+006 4.31003e+006
4.19849e+006 4.29776e+006
4.17895e+006 4.28545e+006
4.15897e+006 4.27309e+006
4.13852e+006 4.26069e+006
4.1176e+006 4.24825e+006
4.09617e+006 4.23576e+006
4.07421e+006 4.22323e+006
4.0517e+006 4.21066e+006
4.02861e+006 4.19804e+006
4.00491e+006 4.18538e+006
3.98058e+006 4.17268e+006
3.95558e+006 4.15993e+006
3.92987e+006 4.14714e+006
3.90342e+006 4.1343e+006
3.87619e+006 4.12143e+006
3.84814e+006 4.1085e+006
3.81922e+006 4.09554e+006
3.78938e+006 4.08253e+006
3.75858e+006 4.06947e+006
3.72675e+006 4.05638e+006
3.69384e+006 4.04324e+006
3.65977e+006 4.03005e+006
